P48728,1898
P30532,1899
P14679,1900
O14556,1901
P08235,1902
P16152,1903
P10636,1904
P0A8V2,1905
O75493,1906
P04264,1907
O15399,1908
P14324,1909
P10109,1910
P51970,1911
O95259,1912
BE0004924,1913
Q92731,1914
P09488,1915
O95718,1916
P12104,1917
O00204,1918
Q8NFJ5,1919
P07204,1920
Q9Y2U5,1921
P06149,1922
P37062,1923
P14061,1924
P12823,1925
Q9UPY5,1926
Q02338,1927
P51692,1928
P51164,1929
Q6FHJ7,1930
Q15238,1931
P0A7S3,1932
P10620,1933
P26447,1934
P05067,1935
P10745,1936
O43193,1937
Q0VD83,1938
Q13639,1939
O95479,1940
Q05901,1941
P15328,1942
P18283,1943
Q9Y5Y9,1944
O14717,1945
Q13002,1946
Q9UJU2,1947
Q86Y39,1948
P02765,1949
Q9NPD5,1950
Q9Y289,1951
P62807,1952
Q9NSA0,1953
Q16881,1954
P31946,1955
Q4ZHU6,1956
P17516,1957
P67775,1958
O14764,1959
P22607,1960
P51843,1961
BE0004897,1962
P0A8T7,1963
P24530,1964
Q7L0J3,1965
P08758,1966
P31213,1967
P42330,1968
Q16558,1969
Q8TD30,1970
Q01064,1971
P43487,1972
P07237,1973
P00439,1974
P05787,1975
O00244,1976
P0A7X3,1977
P25105,1978
Q05586,1979
P36969,1980
Q9NR63,1981
O95644,1982
BE0004895,1983
P31948,1984
P17252,1985
Q99829,1986
Q96P88,1987
P49788,1988
P55011,1989
Q8WXA8,1990
P43702,1991
Q06187,1992
P08069,1993
P30043,1994
P60842,1995
P09210,1996
Q72JJ3,1997
P24093,1998
P04080,1999
Q14457,2000
Q888A4,2001
P03901,2002
P05230,2003
P15814,2004
P04054,2005
P18858,2006
Q9UBM7,2007
P23415,2008
BE0004914,2009
P22460,2010
Q8TC12,2011
BE0004879,2012
P00953,2013
P22626,2014
P9WIQ3,2015
Q13131,2016
P21917,2017
Q08289,2018
Q96SW2,2019
P04278,2020
P35354,2021
P18507,2022
Q9NYL2,2023
P28845,2024
O00329,2025
Q9Y6L6,2026
P32004,2027
Q96LZ3,2028
Q96RQ9,2029
P29166,2030
Q6TME4,2031
P23367,2032
Q99584,2033
P31939,2034
Q00266,2035
P23381,2036
P40925,2037
P35968,2038
P05653,2039
P26358,2040
P15144,2041
O14920,2042
P30926,2043
P0C278,2044
P06737,2045
P40939,2046
P49821,2047
P23945,2048
Q96RQ3,2049
O75489,2050
Q9NWM0,2051
P02749,2052
P48443,2053
P06727,2054
P11309,2055
O15111,2056
Q16832,2057
Q9NY56,2058
P23416,2059
P38038,2060
P14618,2061
P49916,2062
O75438,2063
Q9UN88,2064
Q9HBK9,2065
P04271,2066
P23786,2067
P59796,2068
P05090,2069
Q16739,2070
P06401,2071
P42685,2072
Q14289,2073
P51648,2074
Q9NYX4,2075
P68400,2076
Q9HBH5,2077
P49069,2078
P00367,2079
O95831,2080
O43451,2081
Q9AGP8,2082
P51172,2083
P61987,2084
P24752,2085
P00748,2086
P40238,2087
Q99714,2088
P00747,2089
P11310,2090
Q9NYK1,2091
Q72547,2092
P23743,2093
P98194,2094
P00914,2095
P05141,2096
O00299,2097
P09788,2098
P30049,2099
P43166,2100
O00519,2101
P14555,2102
Q8TED1,2103
P11473,2104
P07947,2105
O00264,2106
Q08257,2107
P05327,2108
P48448,2109
Q9KIE5,2110
P37747,2111
Q09428,2112
P09525,2113
P24557,2114
P35346,2115
Q14957,2116
P47898,2117
P07288,2118
P52895,2119
P21802,2120
P00740,2121
P07948,2122
Q969S2,2123
P08865,2124
Q9UGM1,2125
P02747,2126
Q70Z44,2127
P29274,2128
P10412,2129
P68104,2130
P18669,2131
Q9NZK7,2132
P10827,2133
P17405,2134
O43272,2135
Q99835,2136
Q16654,2137
P16389,2138
Q9NSA2,2139
Q8MU52,2140
P51858,2141
O14939,2142
P17936,2143
P02743,2144
P02748,2145
P0AEZ1,2146
P48723,2147
P09960,2148
P06213,2149
P30874,2150
P10902,2151
P0A7V3,2152
P19823,2153
O00206,2154
Q16718,2155
BE0004958,2156
Q00796,2157
P26439,2158
Q16620,2159
Q8IZS8,2160
P05412,2161
Q02750,2162
Q13315,2163
P08173,2164
Q10588,2165
P36956,2166
Q9Y257,2167
O76074,2168
P41143,2169
P21731,2170
P42898,2171
O76054,2172
P15056,2173
O15528,2174
P08842,2175
P51580,2176
P09172,2177
P15559,2178
P04731,2179
P00352,2180
P31513,2181
Q16850,2182
P46597,2183
P11245,2184
Q9Y259,2185
P19021,2186
Q16831,2187
P16662,2188
P78329,2189
P07327,2190
O94808,2191
Q9HB55,2192
P48775,2193
Q08188,2194
Q9UI32,2195
P24462,2196
Q07973,2197
Q16678,2198
P28329,2199
Q6VVX0,2200
P22310,2201
P35790,2202
O43548,2203
P30711,2204
Q06520,2205
P49221,2206
P08319,2207
P49915,2208
Q9Y6K0,2209
P06576,2210
Q96EY8,2211
P10635,2212
P20815,2213
P08263,2214
Q02318,2215
P27708,2216
P29475,2217
Q96F10,2218
P18440,2219
P14679,2220
Q9Y3D2,2221
O15067,2222
P61889,2223
P03886,2224
P47897,2225
P16152,2226
P18405,2227
P19623,2228
P23141,2229
P09488,2230
P10632,2231
Q16773,2232
Q01740,2233
P28300,2234
P00813,2235
P21980,2236
P07741,2237
P14902,2238
P21964,2239
P16083,2240
Q06278,2241
P05093,2242
Q14097,2243
Q9HCS2,2244
P54687,2245
Q96PD7,2246
P08243,2247
P19224,2248
P35228,2249
Q9HAW9,2250
Q02928,2251
Q92820,2252
P50225,2253
P04183,2254
P47989,2255
Q9UGM6,2256
O95932,2257
Q9HAW8,2258
P19801,2259
Q15166,2260
P48506,2261
P11172,2262
P26640,2263
P51589,2264
Q9TRC7,2265
O95045,2266
P00395,2267
P42330,2268
P22735,2269
P56192,2270
P00488,2271
P31153,2272
Q9NZV6,2273
Q96GW9,2274
Q16854,2275
P04798,2276
Q9UJ68,2277
P05108,2278
P00441,2279
P9WJI5,2280
P00734,2281
P09210,2282
Q9FAW5,2283
P32321,2284
P22303,2285
P05166,2286
P52209,2287
P00953,2288
P05091,2289
Q9NZL9,2290
P35503,2291
P11509,2292
P26841,2293
Q8NE62,2294
Q9HAW7,2295
P20813,2296
P35354,2297
O60656,2298
P33260,2299
P31939,2300
P29474,2301
Q8IWU9,2302
P21589,2303
Q99808,2304
Q00266,2305
P23381,2306
P05186,2307
Q12882,2308
P14550,2309
P23219,2310
P15104,2311
P05177,2312
P08236,2313
P21399,2314
P40394,2315
O75489,2316
P05181,2317
P49888,2318
P00374,2319
P21266,2320
Q6IA69,2321
P27338,2322
P06133,2323
P0DMM9,2324
P33261,2325
O75828,2326
P23109,2327
P04818,2328
P09601,2329
P02795,2330
P32320,2331
P00484,2332
Q14032,2333
Q13867,2334
O43174,2335
P78417,2336
P11511,2337
P47712,2338
P28332,2339
O75251,2340
P22309,2341
Q06203,2342
Q56148,2343
P19971,2344
P09211,2345
Q13393,2346
O75306,2347
P20711,2348
Q96PF1,2349
Q6LAP9,2350
P03950,2351
O00519,2352
O75795,2353
P17752,2354
P16435,2355
P11766,2356
O00748,2357
P15538,2358
P00326,2359
P9WQG9,2360
P06276,2361
P05164,2362
P08183,2363
P55263,2364
Q16696,2365
Q05932,2366
O43272,2367
P11712,2368
BE0004866,2369
P50135,2370
P21673,2371
P19099,2372
Q9NYA1,2373
P54855,2374
P13584,2375
P04746,2376
P15289,2377
O94925,2378
P26439,2379
P21397,2380
BE0004909,2381
O75879,2382
P04156,2383
P00325,2384
P08684,2385
P42898,2386
P27707,2387
hsa04710,2388
hsa04913,2389
hsa00510,2390
hsa04610,2391
hsa04520,2392
hsa05321,2393
hsa04962,2394
hsa00830,2395
hsa04151,2396
hsa04142,2397
hsa00980,2398
hsa05220,2399
hsa01200,2400
hsa00600,2401
hsa05340,2402
hsa05161,2403
hsa04012,2404
hsa02010,2405
hsa04926,2406
hsa04064,2407
hsa05145,2408
hsa00360,2409
hsa00592,2410
hsa05110,2411
hsa05160,2412
hsa05162,2413
hsa04974,2414
hsa00061,2415
hsa05410,2416
hsa00350,2417
hsa00190,2418
hsa04024,2419
hsa00780,2420
hsa04152,2421
hsa04530,2422
hsa01523,2423
hsa04010,2424
hsa04146,2425
hsa00750,2426
hsa04115,2427
hsa01212,2428
hsa04972,2429
hsa03430,2430
hsa04211,2431
hsa04213,2432
hsa04270,2433
hsa04630,2434
hsa00500,2435
hsa04670,2436
hsa05205,2437
hsa05412,2438
hsa05133,2439
hsa00920,2440
hsa00310,2441
hsa04970,2442
hsa04370,2443
hsa00130,2444
hsa04666,2445
hsa04744,2446
hsa04662,2447
hsa00520,2448
hsa00561,2449
hsa00970,2450
hsa05032,2451
hsa05206,2452
hsa04261,2453
hsa04933,2454
hsa05222,2455
hsa05169,2456
hsa04080,2457
hsa04810,2458
hsa05030,2459
hsa05310,2460
hsa03060,2461
hsa00400,2462
hsa00410,2463
hsa03015,2464
hsa00010,2465
hsa00380,2466
hsa04931,2467
hsa05202,2468
hsa01521,2469
hsa05219,2470
hsa05144,2471
hsa03410,2472
hsa04120,2473
hsa00053,2474
hsa04742,2475
hsa05320,2476
hsa04975,2477
hsa04060,2478
hsa00062,2479
hsa05214,2480
hsa04510,2481
hsa05226,2482
hsa00072,2483
hsa00450,2484
hsa04919,2485
hsa05012,2486
hsa05231,2487
hsa04724,2488
hsa04658,2489
hsa04141,2490
hsa00020,2491
hsa04912,2492
hsa04015,2493
hsa05330,2494
hsa04977,2495
hsa03420,2496
hsa04514,2497
hsa04071,2498
hsa04976,2499
hsa04070,2500
hsa04611,2501
hsa00740,2502
hsa04960,2503
hsa00670,2504
hsa05020,2505
hsa05010,2506
hsa05016,2507
hsa00340,2508
hsa01522,2509
hsa04144,2510
hsa05225,2511
hsa04062,2512
hsa00620,2513
hsa01040,2514
hsa00330,2515
hsa00230,2516
hsa04721,2517
hsa00910,2518
hsa05131,2519
hsa05164,2520
hsa04713,2521
hsa05100,2522
hsa04922,2523
hsa04932,2524
hsa05223,2525
hsa03030,2526
hsa04726,2527
hsa04612,2528
hsa03050,2529
hsa05213,2530
hsa00640,2531
hsa04914,2532
hsa04340,2533
hsa05130,2534
hsa05216,2535
hsa01230,2536
hsa00140,2537
hsa00983,2538
hsa04730,2539
hsa00280,2540
hsa04380,2541
hsa04971,2542
hsa05152,2543
hsa00565,2544
hsa04640,2545
hsa03010,2546
hsa04215,2547
hsa05166,2548
hsa03450,2549
hsa05217,2550
hsa00052,2551
hsa04371,2552
hsa00480,2553
hsa04620,2554
hsa04650,2555
hsa04950,2556
hsa04020,2557
hsa00430,2558
hsa00071,2559
hsa00040,2560
hsa00260,2561
hsa04210,2562
hsa00511,2563
hsa04930,2564
hsa05414,2565
hsa04114,2566
hsa00531,2567
hsa04978,2568
hsa00603,2569
hsa04330,2570
hsa05210,2571
hsa04916,2572
hsa04136,2573
hsa04360,2574
hsa05120,2575
hsa00100,2576
hsa00471,2577
hsa00270,2578
hsa04966,2579
hsa00650,2580
hsa03440,2581
hsa04137,2582
hsa04961,2583
hsa04923,2584
hsa05142,2585
hsa04925,2586
hsa05132,2587
hsa03008,2588
hsa04964,2589
hsa04740,2590
hsa01524,2591
hsa04145,2592
hsa00604,2593
hsa05416,2594
hsa00564,2595
hsa05140,2596
hsa00232,2597
hsa05143,2598
hsa04014,2599
hsa04664,2600
hsa05323,2601
hsa04660,2602
hsa04260,2603
hsa04910,2604
hsa05150,2605
hsa00562,2606
hsa04540,2607
hsa05014,2608
hsa04668,2609
hsa00240,2610
hsa04550,2611
hsa04621,2612
hsa05167,2613
hsa04622,2614
hsa05134,2615
hsa01210,2616
hsa05418,2617
hsa00220,2618
hsa00250,2619
hsa03013,2620
hsa05200,2621
hsa04072,2622
hsa04216,2623
hsa04217,2624
hsa05034,2625
hsa05218,2626
hsa04725,2627
hsa00051,2628
hsa03040,2629
hsa00982,2630
hsa04066,2631
hsa04150,2632
hsa04350,2633
hsa04022,2634
hsa04750,2635
hsa05322,2636
hsa05204,2637
hsa04727,2638
hsa04623,2639
hsa04921,2640
hsa00290,2641
hsa00760,2642
hsa00790,2643
hsa04140,2644
hsa04512,2645
hsa04068,2646
hsa04723,2647
hsa05230,2648
hsa04918,2649
hsa00770,2650
hsa04915,2651
hsa00590,2652
hsa05165,2653
hsa01100,2654
hsa05146,2655
hsa04657,2656
hsa05212,2657
hsa04659,2658
hsa03320,2659
hsa04390,2660
hsa00630,2661
hsa03018,2662
hsa04917,2663
hsa04920,2664
hsa05031,2665
hsa04614,2666
hsa04728,2667
hsa00440,2668
hsa00472,2669
hsa00900,2670
hsa00785,2671
hsa04110,2672
hsa05203,2673
hsa00030,2674
hsa04722,2675
hsa05168,2676
hsa00860,2677
hsa00120,2678
hsa05211,2679
hsa05224,2680
hsa04911,2681
hsa00730,2682
hsa04310,2683
hsa04218,2684
hsa04720,2685
hsa04672,2686
hsa04940,2687
hsa05332,2688
hsa00591,2689
hsa05221,2690
hsa05033,2691
hsa05215,2692
hsa04924,2693
hsa04973,2694
